db,record_volume,query,iteration,time_in_seconds
arangodb,1024000,2-1,2,1.1532846910004082
arangodb,1024000,2-1,3,1.1715061120003156
arangodb,1024000,2-1,4,1.1550154200003817
arangodb,1024000,2-1,5,1.0916243570000006
arangodb,1024000,2-1,6,0.9069108330004383
arangodb,1024000,2-1,7,0.9006708990000334
arangodb,1024000,2-1,8,0.903876286999548
arangodb,1024000,2-1,9,0.8828036069999143
arangodb,1024000,2-1,10,0.8811588839998876
arangodb,1024000,2-1,11,0.8811553019995699
arangodb,1024000,2-1,12,0.8854042069997377
arangodb,1024000,2-1,13,0.8856343719999131
arangodb,1024000,2-1,14,0.880594060000476
arangodb,1024000,2-1,15,0.8842340999999578
arangodb,1024000,2-1,16,0.8874293890003173
arangodb,1024000,2-1,17,0.8900949580001907
arangodb,1024000,2-1,18,0.9031504810000115
arangodb,1024000,2-1,19,0.9092652179997458
arangodb,1024000,2-2,0,1.174412674999985
arangodb,1024000,2-2,1,1.1698080209998807
arangodb,1024000,2-2,2,1.1725727789998928
arangodb,1024000,2-2,3,1.1454730160003237
arangodb,1024000,2-2,4,1.142649029000495
arangodb,1024000,2-2,5,1.1371311070006414
arangodb,1024000,2-2,6,1.141919390000112
arangodb,1024000,2-2,7,1.1458590430002005
arangodb,1024000,2-2,8,1.1486880530001145
arangodb,1024000,2-2,9,1.1602752170001622
arangodb,1024000,2-2,10,1.161696466999274
arangodb,1024000,2-2,11,1.1407196669997575
arangodb,1024000,2-2,12,1.1422797080003875
arangodb,1024000,2-2,13,1.1369082370001706
arangodb,1024000,2-2,14,1.153087854999285
arangodb,1024000,2-2,15,1.1392607629995837
arangodb,1024000,2-2,16,1.1414821019998271
arangodb,1024000,2-2,17,1.211049303999971
arangodb,1024000,2-2,18,1.488598562000334
arangodb,1024000,2-2,19,1.336637442999745
arangodb,1024000,3-1,-1,-1
arangodb,1024000,3-2,0,149.42260736299977
arangodb,1024000,3-2,1,83.67349294900123
arangodb,1024000,3-2,2,89.0355283129993
