db,record_volume,query,iteration,time_in_seconds
mysql,512000,7,18,20.8037
mysql,512000,7,19,20.5997
mysql,512000,7,20,20.7492
mysql,512000,8,1,3.8401
mysql,512000,8,2,3.8140
mysql,512000,8,3,3.3118
mysql,512000,8,4,2.8607
mysql,512000,8,5,3.2712
mysql,512000,8,6,3.3201
mysql,512000,8,7,3.2566
mysql,512000,8,8,3.0163
mysql,512000,8,9,2.8161
mysql,512000,8,10,3.2162
mysql,512000,8,11,3.3401
mysql,512000,8,12,3.0900
mysql,512000,8,13,3.0960
mysql,512000,8,14,3.1911
mysql,512000,8,15,3.3260
mysql,512000,8,16,3.3674
mysql,512000,8,17,2.8179
mysql,512000,8,18,3.1444
mysql,512000,8,19,3.2998
mysql,512000,8,20,3.0287
mysql,512000,9-1,1,1.8575
mysql,512000,9-1,2,1.3789
mysql,512000,9-1,3,1.2433
mysql,512000,9-1,4,1.2495
mysql,512000,9-1,5,1.2552
mysql,512000,9-1,6,1.2403
mysql,512000,9-1,7,1.2353
mysql,512000,9-1,8,1.2409
mysql,512000,9-1,9,1.2444
mysql,512000,9-1,10,1.2500
mysql,512000,9-1,11,1.2189
mysql,512000,9-1,12,1.2445
mysql,512000,9-1,13,1.0851
mysql,512000,9-1,14,1.2486
mysql,512000,9-1,15,1.2489
mysql,512000,9-1,16,1.2217
mysql,512000,9-1,17,1.1976
mysql,512000,9-1,18,1.2488
mysql,512000,9-1,19,1.2427
mysql,512000,9-1,20,0.9733
mysql,512000,9-2,1,0.6684
mysql,512000,9-2,2,0.6599
mysql,512000,9-2,3,0.5097
mysql,512000,9-2,4,0.6608
mysql,512000,9-2,5,0.6638
mysql,512000,9-2,6,0.6650
mysql,512000,9-2,7,0.6621
mysql,512000,9-2,8,0.6590
mysql,512000,9-2,9,0.6658
mysql,512000,9-2,10,0.6690
mysql,512000,9-2,11,0.6555
mysql,512000,9-2,12,0.6628
mysql,512000,9-2,13,0.6657
mysql,512000,9-2,14,0.6561
mysql,512000,9-2,15,0.6549
mysql,512000,9-2,16,0.6617
mysql,512000,9-2,17,0.6681
mysql,512000,9-2,18,0.6627
mysql,512000,9-2,19,0.6671
mysql,512000,9-2,20,0.6615
