db,record_volume,query,iteration,time_in_seconds
cassandra,512000,8,4,0.002669
cassandra,512000,8,5,0.006394
cassandra,512000,8,6,0.006911
cassandra,512000,8,7,0.002695
cassandra,512000,8,8,0.002883
cassandra,512000,8,9,0.002802
cassandra,512000,8,10,0.00848
cassandra,512000,8,11,0.007459
cassandra,512000,8,12,0.00235
cassandra,512000,8,13,0.00346
cassandra,512000,8,14,0.006673
cassandra,512000,8,15,0.003983
cassandra,512000,8,16,0.004673
cassandra,512000,8,17,0.006157
cassandra,512000,8,18,0.003107
cassandra,512000,8,19,0.005956
cassandra,512000,8,20,0.002618
cassandra,512000,9-2,1,0.003457
cassandra,512000,9-2,2,0.002718
cassandra,512000,9-2,3,0.003264
cassandra,512000,9-2,4,0.003141
cassandra,512000,9-2,5,0.004162
cassandra,512000,9-2,6,0.003351
cassandra,512000,9-2,7,0.003402
cassandra,512000,9-2,8,0.00323
cassandra,512000,9-2,9,0.004334
cassandra,512000,9-2,10,0.003436
cassandra,512000,9-2,11,0.003493
cassandra,512000,9-2,12,0.003266
cassandra,512000,9-2,13,0.002779
cassandra,512000,9-2,14,0.00353
cassandra,512000,9-2,15,0.002976
cassandra,512000,9-2,16,0.00304
cassandra,512000,9-2,17,0.002845
cassandra,512000,9-2,18,0.003484
cassandra,512000,9-2,19,0.002276
cassandra,512000,9-2,20,0.003187
