db,record_volume,query,iteration,time_in_seconds
cassandra,128000,5,17,0.00482
cassandra,128000,5,18,0.00483
cassandra,128000,5,19,0.003868
cassandra,128000,5,20,0.003322
cassandra,128000,6,1,0.003448
cassandra,128000,6,2,0.003317
cassandra,128000,6,3,0.001973
cassandra,128000,6,4,0.002095
cassandra,128000,6,5,0.00285
cassandra,128000,6,6,0.004361
cassandra,128000,6,7,0.003531
cassandra,128000,6,8,0.002581
cassandra,128000,6,9,0.003405
cassandra,128000,6,10,0.002336
cassandra,128000,6,11,0.003771
cassandra,128000,6,12,0.002873
cassandra,128000,6,13,0.003879
cassandra,128000,6,14,0.002541
cassandra,128000,6,15,0.002625
cassandra,128000,6,16,0.003518
cassandra,128000,6,17,0.002026
cassandra,128000,6,18,0.00247
cassandra,128000,6,19,0.003141
cassandra,128000,6,20,0.003185
cassandra,128000,7,1,0.003073
cassandra,128000,7,2,0.001829
cassandra,128000,7,3,0.001375
cassandra,128000,7,4,0.001253
cassandra,128000,7,5,0.001285
cassandra,128000,7,6,0.002449
cassandra,128000,7,7,0.001438
cassandra,128000,7,8,0.001806
cassandra,128000,7,9,0.002123
cassandra,128000,7,10,0.001348
cassandra,128000,7,11,0.002267
cassandra,128000,7,12,0.002336
cassandra,128000,7,13,0.001169
cassandra,128000,7,14,0.001366
cassandra,128000,7,15,0.001405
cassandra,128000,7,16,0.001413
cassandra,128000,7,17,0.002142
cassandra,128000,7,18,0.0014
cassandra,128000,7,19,0.003709
cassandra,128000,7,20,0.001248
cassandra,128000,8,1,0.00241
cassandra,128000,8,2,0.002224
cassandra,128000,8,3,0.004128
cassandra,128000,8,4,0.001435
cassandra,128000,8,5,0.00249
cassandra,128000,8,6,0.001159
cassandra,128000,8,7,0.002815
cassandra,128000,8,8,0.001697
cassandra,128000,8,9,0.00246
cassandra,128000,8,10,0.003458
cassandra,128000,8,11,0.004033
cassandra,128000,8,12,0.003737
cassandra,128000,8,13,0.003108
cassandra,128000,8,14,0.003125
cassandra,128000,8,15,0.00225
cassandra,128000,8,16,0.00468
cassandra,128000,8,17,0.00159
cassandra,128000,8,18,0.001624
cassandra,128000,8,19,0.001721
cassandra,128000,8,20,0.001737
cassandra,128000,9-2,1,0.003828
cassandra,128000,9-2,2,0.002565
cassandra,128000,9-2,3,0.003803
cassandra,128000,9-2,4,0.001909
cassandra,128000,9-2,5,0.001998
cassandra,128000,9-2,6,0.001239
cassandra,128000,9-2,7,0.00208
cassandra,128000,9-2,8,0.002525
cassandra,128000,9-2,9,0.001265
cassandra,128000,9-2,10,0.002365
cassandra,128000,9-2,11,0.003407
cassandra,128000,9-2,12,0.001317
cassandra,128000,9-2,13,0.003682
cassandra,128000,9-2,14,0.002895
cassandra,128000,9-2,15,0.003611
cassandra,128000,9-2,16,0.001227
cassandra,128000,9-2,17,0.002563
cassandra,128000,9-2,18,0.003571
cassandra,128000,9-2,19,0.004267
cassandra,128000,9-2,20,0.004029
